v1_0,v1_1,v1_2,v1_3,v1_4,v2_0,v2_1,v2_2,v2_3,v2_4,v3_0,v3_1,v3_2,v3_3,v3_4,v3_5,v3_6,v3_7,v3_8,v3_9,v3_10,v3_11,v3_12,v3_13,v3_14,v3_15,v3_16,v3_17,v3_18,v3_19,v3_20,v3_21,v3_22,v3_23,v3_24,v3_25,v3_26,v3_27,v3_28,v3_29,a1,a2,label,weight
0.0,0.0,0.0,0.0,0.0,27.0,0.0,7.0,5.0,8.0,6.0,5.0,3.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-4.0,0.0,-3.0,-5.0,-6.0,0.0,0.0,0.0,0.3563483225498992
0.0,0.0,0.0,0.0,0.0,28.0,0.0,7.0,5.0,8.0,4.0,0.0,3.0,5.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-6.0,-5.0,-3.0,-4.0,0.0,0.0,0.0,1.0,0.3779644730092272
0.0,0.0,0.0,0.0,0.0,27.0,0.0,7.0,6.0,8.0,6.0,5.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-4.0,0.0,-3.0,-5.0,-6.0,-1.0,0.0,0.0,0.3984095364447979
0.0,0.0,0.0,0.0,0.0,27.0,0.0,7.0,5.0,8.0,4.0,0.0,3.0,5.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-6.0,-5.0,-3.0,-4.0,0.0,0.0,0.0,1.0,0.41785544701867244
0.0,0.0,0.0,0.0,0.0,26.0,0.0,7.0,6.0,8.0,6.0,5.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-5.0,-1.0,-1.0,-4.0,0.0,-3.0,0.0,-6.0,0.0,0.0,0.0,0.4364357804719847
0.0,0.0,0.0,0.0,0.0,27.0,0.0,7.0,5.0,6.0,4.0,0.0,3.0,0.0,6.0,1.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,-5.0,0.0,-1.0,0.0,-1.0,-6.0,0.0,-3.0,-4.0,0.0,0.0,0.0,1.0,0.45425676257949793
0.0,0.0,0.0,0.0,0.0,26.0,0.0,7.0,6.0,8.0,6.0,0.0,3.0,4.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-5.0,-1.0,-1.0,-4.0,0.0,-3.0,0.0,-6.0,-1.0,0.0,0.0,0.4714045207910317
-1.0,0.0,0.0,0.0,0.0,23.0,0.0,7.0,5.0,6.0,4.0,0.0,3.0,0.0,6.0,0.0,0.0,5.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,-5.0,0.0,-1.0,0.0,-1.0,-6.0,0.0,-3.0,-4.0,0.0,-1.0,-1.0,1.0,0.4879500364742666
0.0,0.0,0.0,0.0,0.0,20.0,0.0,7.0,6.0,8.0,6.0,0.0,3.0,4.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.0,0.0,1.0,-4.0,-1.0,0.0,0.0,0.0,0.0,0.0,-5.0,-1.0,-1.0,0.0,0.0,-3.0,0.0,-6.0,-1.0,0.0,0.0,0.5039526306789697
0.0,0.0,0.0,0.0,0.0,23.0,0.0,7.0,3.0,6.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,5.0,1.0,1.0,4.0,1.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,-5.0,0.0,-1.0,0.0,-1.0,-6.0,0.0,-3.0,-4.0,0.0,0.0,0.0,1.0,0.5194624816493197
-1.0,0.0,0.0,0.0,0.0,12.0,0.0,7.0,6.0,8.0,6.0,0.0,3.0,4.0,0.0,5.0,0.0,1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,-4.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.0,-1.0,-1.0,0.0,0.0,-3.0,0.0,-6.0,-2.0,-1.0,0.0,0.5345224838248488
0.0,0.0,0.0,0.0,0.0,14.0,0.0,7.0,3.0,6.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,5.0,-4.0,1.0,4.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,-5.0,0.0,-1.0,0.0,-1.0,-6.0,0.0,-3.0,0.0,0.0,2.0,1.0,1.0,0.549169647365276
0.0,0.0,0.0,-1.0,0.0,12.0,0.0,7.0,0.0,8.0,6.0,0.0,3.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,-4.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.0,-3.0,-1.0,0.0,0.0,0.0,0.0,-6.0,-2.0,-1.0,0.0,0.563436169819011
0.0,0.0,-1.0,1.0,0.0,14.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,-1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-5.0,0.0,-1.0,0.0,-1.0,-6.0,0.0,-3.0,0.0,0.0,1.0,0.0,1.0,0.5773502691896257
-1.0,0.0,1.0,-1.0,0.0,10.0,0.0,7.0,0.0,8.0,6.0,0.0,3.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-1.0,0.0,0.0,0.0,0.0,-6.0,-4.0,-1.0,0.0,0.5909368402852788
1.0,0.0,-1.0,1.0,0.0,14.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-6.0,-5.0,-3.0,0.0,0.0,4.0,1.0,1.0,0.6042179781166438
-1.0,0.0,1.0,-1.0,0.0,10.0,0.0,7.0,0.0,8.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,-4.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,-6.0,-5.0,-1.0,0.0,0.6172133998483676
1.0,0.0,-1.0,1.0,0.0,13.0,0.0,0.0,3.0,7.0,0.0,-5.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-6.0,0.0,-3.0,0.0,0.0,5.0,1.0,1.0,0.629940788348712
-1.0,0.0,1.0,-1.0,0.0,8.0,0.0,6.0,0.0,4.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,-4.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-5.0,-6.0,0.0,5.0,0.0,0.0,0.0,-5.0,-1.0,0.0,0.642416074439621
1.0,0.0,-1.0,1.0,0.0,13.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,0.0,0.0,0.0,1.0,1.0,-5.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-6.0,0.0,-3.0,0.0,0.0,5.0,1.0,1.0,0.6546536707079771
-1.0,0.0,1.0,-1.0,-1.0,8.0,0.0,6.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,-5.0,-1.0,0.0,0.0,-4.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,-5.0,-1.0,0.0,0.6666666666666666
1.0,0.0,-1.0,1.0,0.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-6.0,0.0,-3.0,0.0,0.0,4.0,1.0,1.0,0.6784669927988098
-1.0,0.0,1.0,-1.0,0.0,8.0,0.0,6.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-6.0,-4.0,0.0,0.0,0.0,0.0,-4.0,-1.0,0.0,0.6900655593423543
1.0,0.0,-1.0,1.0,0.0,10.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,-6.0,0.0,0.0,0.0,-1.0,0.0,0.0,-3.0,0.0,0.0,4.0,1.0,1.0,0.7014723744122017
-1.0,0.0,1.0,-1.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-6.0,0.0,-4.0,0.0,0.0,0.0,0.0,-4.0,-1.0,0.0,0.7126966450997984
1.0,0.0,-1.0,1.0,0.0,10.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,-3.0,-6.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.7237468644557459
-1.0,0.0,1.0,-1.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0.0,3.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,-6.0,0.0,0.0,-4.0,-1.0,0.0,0.7346308866924529
1.0,0.0,-1.0,1.0,0.0,10.0,0.0,0.0,4.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,-6.0,0.0,0.0,0.0,-1.0,0.0,0.0,-3.0,0.0,0.0,4.0,1.0,1.0,0.7453559924999299
-1.0,0.0,1.0,-1.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-6.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,-4.0,-1.0,0.0,0.7559289460184544
1.0,0.0,-1.0,1.0,0.0,10.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,-3.0,-6.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.7663560447348134
-1.0,0.0,1.0,-1.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0.0,3.0,0.0,0.0,0.0,0.0,-1.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,-4.0,-1.0,0.0,0.7766431633476233
1.0,0.0,-1.0,1.0,0.0,12.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,-3.0,0.0,0.0,0.0,0.0,-1.0,0.0,-6.0,0.0,0.0,0.0,4.0,1.0,1.0,0.7867957924694432
-1.0,0.0,1.0,-1.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0.0,3.0,0.0,0.0,0.0,0.0,-1.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-1.0,0.0,0.7968190728895957
1.0,0.0,-1.0,1.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,-3.0,-6.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,0.8067178260046389
-1.0,0.0,1.0,-1.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,6.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0.0,3.0,0.0,-6.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-1.0,0.0,0.816496580927726
1.0,0.0,-1.0,1.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,-6.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,0.8261595987094035
-1.0,0.0,1.0,-1.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,-6.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-4.0,0.0,-4.0,-1.0,0.0,0.8357108940373449
1.0,0.0,-1.0,1.0,0.0,10.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,-3.0,-6.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.8451542547285166
-1.0,0.0,1.0,-1.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,-4.0,1.0,-1.0,1.0,-1.0,0.0,3.0,0.0,-6.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-1.0,0.0,0.9258200997725514
1.0,0.0,-1.0,1.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,-3.0,0.0,0.0,0.0,4.0,-1.0,-6.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.9343531843023135
-2.0,0.0,1.0,-1.0,0.0,1.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-1.0,1.0,-1.0,0.0,3.0,0.0,-6.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-2.0,0.0,0.9428090415820634
2.0,0.0,-1.0,1.0,0.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,-3.0,0.0,0.0,0.0,0.0,4.0,0.0,-6.0,0.0,0.0,0.0,4.0,2.0,1.0,0.9511897312113419
-2.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,-4.0,0.0,-6.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-2.0,0.0,0.9594972228385659
2.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.9677334015667417
-2.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,-6.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-2.0,0.0,0.9759000729485332
2.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,0.9839989676081822
-2.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,-6.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-2.0,0.0,0.9920317455237933
2.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,4.0,0.0,0.0,4.0,2.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,30.0,6.0,7.0,5.0,8.0,4.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-6.0,-5.0,-3.0,-2.0,-4.0,0.0,0.0,0.5,0.020000000000000004
0.0,0.0,0.0,0.0,0.0,30.0,6.0,7.0,5.0,8.0,6.0,5.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-4.0,-2.0,-3.0,-5.0,-6.0,-1.0,0.0,0.5,0.0282842712474619
0.0,0.0,0.0,0.0,0.0,29.0,6.0,7.0,5.0,8.0,4.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-6.0,-5.0,-3.0,-2.0,-4.0,0.0,0.0,0.5,0.034641016151377546
0.0,0.0,0.0,0.0,0.0,29.0,6.0,7.0,5.0,8.0,6.0,5.0,3.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-4.0,0.0,-3.0,-5.0,-6.0,0.0,0.0,0.5,0.04000000000000001
0.0,0.0,0.0,0.0,0.0,29.0,5.0,7.0,5.0,8.0,4.0,0.0,3.0,5.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-6.0,-5.0,-3.0,-2.0,-4.0,-1.0,0.0,0.5,0.044721359549995794
0.0,0.0,0.0,0.0,0.0,28.0,6.0,7.0,5.0,8.0,6.0,5.0,3.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-4.0,-2.0,-3.0,-5.0,-6.0,1.0,0.0,0.5,0.048989794855663564
0.0,0.0,0.0,0.0,0.0,29.0,6.0,7.0,5.0,8.0,4.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-3.0,-1.0,-6.0,-5.0,0.0,-2.0,-4.0,-1.0,0.0,0.5,0.05291502622129182
0.0,0.0,0.0,0.0,0.0,28.0,6.0,5.0,5.0,8.0,6.0,5.0,0.0,2.0,4.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-4.0,-2.0,-3.0,-5.0,-6.0,0.0,0.0,0.5,0.0565685424949238
0.0,0.0,0.0,0.0,0.0,28.0,6.0,7.0,5.0,8.0,4.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-3.0,0.0,-6.0,-5.0,0.0,-2.0,-4.0,-1.0,0.0,0.5,0.06
-1.0,0.0,0.0,0.0,0.0,23.0,6.0,5.0,5.0,8.0,6.0,5.0,0.0,2.0,4.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-4.0,-2.0,-3.0,-5.0,-6.0,-1.0,0.0,0.5,0.0632455532033676
0.0,0.0,0.0,0.0,0.0,20.0,6.0,7.0,5.0,8.0,4.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-3.0,0.0,-6.0,-5.0,0.0,-2.0,-4.0,-1.0,0.0,0.5,0.066332495807108
0.0,0.0,0.0,0.0,0.0,15.0,4.0,3.0,5.0,6.0,6.0,5.0,0.0,2.0,4.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,-6.0,0.0,-4.0,-2.0,-3.0,-5.0,0.0,1.0,0.0,0.5,0.06928203230275509
0.0,0.0,0.0,0.0,0.0,20.0,6.0,7.0,5.0,8.0,4.0,2.0,3.0,5.0,0.0,1.0,1.0,1.0,6.0,-4.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-3.0,0.0,-6.0,-5.0,0.0,-2.0,0.0,-1.0,0.0,0.5,0.0721110255092798
0.0,0.0,0.0,-1.0,0.0,15.0,4.0,3.0,0.0,6.0,6.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,-6.0,-5.0,-4.0,-2.0,-3.0,0.0,0.0,1.0,0.0,0.5,0.07483314773547883
0.0,0.0,0.0,1.0,-1.0,20.0,6.0,7.0,5.0,0.0,4.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-3.0,0.0,-6.0,-5.0,0.0,-2.0,0.0,-2.0,-1.0,0.5,0.07745966692414835
-1.0,0.0,0.0,-1.0,1.0,17.0,5.0,4.0,0.0,7.0,6.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-6.0,-4.0,-2.0,-3.0,0.0,0.0,-1.0,0.0,0.5,0.08000000000000002
0.0,0.0,0.0,1.0,-1.0,15.0,6.0,7.0,5.0,0.0,4.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-3.0,0.0,-6.0,-5.0,0.0,-2.0,0.0,-2.0,0.0,0.5,0.08246211251235322
0.0,0.0,0.0,-1.0,1.0,15.0,5.0,4.0,0.0,7.0,6.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-6.0,-4.0,-2.0,-3.0,0.0,0.0,1.0,0.0,0.5,0.08485281374238571
0.0,0.0,0.0,1.0,-1.0,14.0,6.0,7.0,5.0,0.0,4.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,-2.0,-1.0,0.0,0.0,-1.0,0.0,-3.0,0.0,-6.0,-5.0,0.0,0.0,0.0,-1.0,0.0,0.5,0.08717797887081347
0.0,0.0,0.0,-1.0,1.0,15.0,4.0,4.0,0.0,7.0,6.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-6.0,-4.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.5,0.08944271909999159
0.0,0.0,0.0,1.0,-1.0,13.0,6.0,7.0,5.0,0.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,-2.0,-1.0,0.0,0.0,-1.0,0.0,-3.0,0.0,-6.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.5,0.0916515138991168
0.0,0.0,0.0,-1.0,1.0,15.0,4.0,4.0,0.0,6.0,6.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,-2.0,-3.0,-6.0,0.0,0.0,0.0,0.5,0.0938083151964686
0.0,0.0,0.0,1.0,-1.0,13.0,6.0,7.0,5.0,0.0,4.0,2.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,-1.0,0.0,-2.0,0.0,0.0,0.0,-1.0,0.0,-3.0,0.0,-6.0,0.0,0.0,0.0,-5.0,-1.0,-1.0,0.5,0.0959166304662544
0.0,0.0,0.0,-1.0,1.0,14.0,4.0,4.0,0.0,6.0,6.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,-3.0,0.0,-4.0,-2.0,0.0,-6.0,0.0,1.0,1.0,0.5,0.09797958971132713
